영업일자,상품분류,상품명,판매수량
2021-11-25,식료,바닐라라떼(ICE),2
2021-11-25,식료,카페모카(HOT),1
2021-11-25,식료,초코라떼(HOT),2
2021-11-25,식료,그린티라떼(ICE) ,2
2021-11-25,식료,흑당라떼(HOT),2
2021-11-25,식료,흑당라떼(ICE),2
2021-11-25,식료,아이스티,2
2021-11-25,식료,스위티자몽(ICE),4
2021-11-25,식료,청포도주스(ICE),1
2021-11-25,식료,아메리카노(HOT),34
2021-11-25,식료,아메리카노(ICE),32
2021-11-26,식료,카페라떼(HOT),5
2021-11-26,식료,카페라떼(ICE),1
2021-11-26,식료,카푸치노(HOT),2
2021-11-26,식료,바닐라라떼(HOT),3
2021-11-26,식료,바닐라라떼(ICE),2
2021-11-26,식료,카페모카(HOT),3
2021-11-26,식료,초코라떼(HOT),5
2021-11-26,식료,초코라떼(ICE),6
2021-11-26,식료,흑당라떼(HOT),1
2021-11-26,식료,흑당라떼(ICE),1
2021-11-26,식료,아이스티,2
2021-11-26,식료,자두주스(ICE),2
2021-11-26,식료,스위티자몽(ICE),2
2021-11-26,식료,청포도주스(ICE),4
2021-11-26,식료,아메리카노(HOT),28
2021-11-26,식료,아메리카노(ICE),20
2021-11-27,식료,카페라떼(HOT),6
2021-11-27,식료,카페라떼(ICE),2
2021-11-27,식료,카푸치노(HOT),2
2021-11-27,식료,바닐라라떼(HOT),14
2021-11-27,식료,바닐라라떼(ICE),7
2021-11-27,식료,카페모카(HOT),3
2021-11-27,식료,초코라떼(HOT),7
2021-11-27,식료,초코라떼(ICE),1
2021-11-27,식료,흑당라떼(HOT),4
2021-11-27,식료,아이스티,5
2021-11-27,식료,자두주스(ICE),3
2021-11-27,식료,스위티자몽(HOT),1
2021-11-27,식료,스위티자몽(ICE),4
2021-11-27,식료,청포도주스(ICE),10
2021-11-27,식료,아메리카노(HOT),43
2021-11-27,식료,아메리카노(ICE),33
2021-11-28,식료,카페라떼(HOT),5
2021-11-28,식료,카페라떼(ICE),3
2021-11-28,식료,카푸치노(HOT),1
2021-11-28,식료,바닐라라떼(HOT),11
2021-11-28,식료,바닐라라떼(ICE),2
2021-11-28,식료,카페모카(HOT),6
2021-11-28,식료,카페모카(ICE),3
2021-11-28,식료,초코라떼(HOT),7
2021-11-28,식료,초코라떼(ICE),10
2021-11-28,식료,그린티라떼(HOT) ,1
2021-11-28,식료,그린티라떼(ICE) ,2
2021-11-28,식료,흑당라떼(HOT),1
2021-11-28,식료,흑당라떼(ICE),2
2021-11-28,식료,아이스티,2
2021-11-28,식료,자두주스(ICE),1
2021-11-28,식료,스위티자몽(HOT),3
2021-11-28,식료,스위티자몽(ICE),6
2021-11-28,식료,청포도주스(ICE),8
2021-11-28,식료,아메리카노(HOT),44
2021-11-28,식료,아메리카노(ICE),39
2021-11-29,식료,카페라떼(HOT),7
2021-11-29,식료,카페라떼(ICE),3
2021-11-29,식료,바닐라라떼(HOT),1
2021-11-29,식료,바닐라라떼(ICE),2
2021-11-29,식료,카페모카(HOT),2
2021-11-29,식료,카페모카(ICE),1
2021-11-29,식료,초코라떼(HOT),5
2021-11-29,식료,초코라떼(ICE),1
2021-11-29,식료,그린티라떼(HOT) ,1
2021-11-29,식료,그린티라떼(ICE) ,1
2021-11-29,식료,흑당라떼(HOT),4
2021-11-29,식료,스위티자몽(HOT),1
2021-11-29,식료,스위티자몽(ICE),3
2021-11-29,식료,청포도주스(ICE),6
2021-11-29,식료,아메리카노(HOT),25
2021-11-29,식료,아메리카노(ICE),27
2021-11-30,식료,카페라떼(HOT),27
2021-11-30,식료,카페라떼(ICE),23
2021-11-30,식료,카푸치노(HOT),12
2021-11-30,식료,바닐라라떼(HOT),43
2021-11-30,식료,바닐라라떼(ICE),23
2021-11-30,식료,카페모카(HOT),19
2021-11-30,식료,카페모카(ICE),9
2021-11-30,식료,초코라떼(HOT),25
2021-11-30,식료,초코라떼(ICE),20
2021-11-30,식료,그린티라떼(HOT) ,10
2021-11-30,식료,그린티라떼(ICE) ,4
2021-11-30,식료,흑당라떼(HOT),13
2021-11-30,식료,흑당라떼(ICE),7
2021-11-30,식료,아이스티,16
2021-11-30,식료,자두주스(ICE),4
2021-11-30,식료,스위티자몽(HOT),13
2021-11-30,식료,스위티자몽(ICE),13
2021-11-30,식료,청포도주스(ICE),34
2021-11-30,식료,아메리카노(HOT),148
2021-11-30,식료,아메리카노(ICE),118
2021-12-01,식료,카페라떼(HOT),2
2021-12-01,식료,카페라떼(ICE),3
2021-12-01,식료,바닐라라떼(HOT),7
2021-12-01,식료,바닐라라떼(ICE),2
2021-12-01,식료,카페모카(HOT),1
2021-12-01,식료,카페모카(ICE),1
2021-12-01,식료,초코라떼(HOT),1
2021-12-01,식료,초코라떼(ICE),2
2021-12-01,식료,흑당라떼(HOT),1
2021-12-01,식료,흑당라떼(ICE),2
2021-12-01,식료,아이스티,1
2021-12-01,식료,자두주스(ICE),1
2021-12-01,식료,스위티자몽(HOT),1
2021-12-01,식료,스위티자몽(ICE),1
2021-12-01,식료,청포도주스(ICE),2
2021-12-01,식료,아메리카노(HOT),25
2021-12-01,식료,아메리카노(ICE),18
2021-12-02,식료,카페라떼(HOT),7
2021-12-02,식료,카페라떼(ICE),8
2021-12-02,식료,카푸치노(HOT),2
2021-12-02,식료,바닐라라떼(HOT),12
2021-12-02,식료,바닐라라떼(ICE),5
2021-12-02,식료,카페모카(HOT),6
2021-12-02,식료,초코라떼(HOT),5
2021-12-02,식료,초코라떼(ICE),1
2021-12-02,식료,그린티라떼(ICE) ,3
2021-12-02,식료,흑당라떼(HOT),2
2021-12-02,식료,아이스티,2
2021-12-02,식료,자두주스(ICE),2
2021-12-02,식료,스위티자몽(HOT),3
2021-12-02,식료,스위티자몽(ICE),1
2021-12-02,식료,청포도주스(ICE),3
2021-12-02,식료,아메리카노(HOT),33
2021-12-02,식료,아메리카노(ICE),21
2021-12-03,식료,카페라떼(HOT),8
2021-12-03,식료,카페라떼(ICE),6
2021-12-03,식료,카푸치노(HOT),3
2021-12-03,식료,바닐라라떼(HOT),7
2021-12-03,식료,카페모카(HOT),5
2021-12-03,식료,카페모카(ICE),1
2021-12-03,식료,초코라떼(HOT),2
2021-12-03,식료,초코라떼(ICE),4
2021-12-03,식료,그린티라떼(HOT) ,1
2021-12-03,식료,그린티라떼(ICE) ,2
2021-12-03,식료,흑당라떼(HOT),2
2021-12-03,식료,흑당라떼(ICE),4
2021-12-03,식료,자두주스(ICE),1
2021-12-03,식료,스위티자몽(HOT),1
2021-12-03,식료,스위티자몽(ICE),3
2021-12-03,식료,청포도주스(ICE),7
2021-12-03,식료,아메리카노(HOT),36
2021-12-03,식료,아메리카노(ICE),37
2021-12-04,식료,카페라떼(HOT),11
2021-12-04,식료,카페라떼(ICE),14
2021-12-04,식료,카푸치노(HOT),4
2021-12-04,식료,바닐라라떼(HOT),7
2021-12-04,식료,바닐라라떼(ICE),4
2021-12-04,식료,카페모카(HOT),4
2021-12-04,식료,카페모카(ICE),4
2021-12-04,식료,초코라떼(HOT),9
2021-12-04,식료,초코라떼(ICE),2
2021-12-04,식료,그린티라떼(ICE) ,2
2021-12-04,식료,흑당라떼(HOT),2
2021-12-04,식료,흑당라떼(ICE),1
2021-12-04,식료,아이스티,6
2021-12-04,식료,자두주스(ICE),4
2021-12-04,식료,스위티자몽(HOT),3
2021-12-04,식료,스위티자몽(ICE),2
2021-12-04,식료,청포도주스(ICE),11
2021-12-04,식료,아메리카노(HOT),50
2021-12-04,식료,아메리카노(ICE),47
2021-12-05,식료,카페라떼(HOT),12
2021-12-05,식료,카페라떼(ICE),8
2021-12-05,식료,카푸치노(HOT),1
2021-12-05,식료,바닐라라떼(HOT),15
2021-12-05,식료,바닐라라떼(ICE),5
2021-12-05,식료,카페모카(HOT),5
2021-12-05,식료,카페모카(ICE),4
2021-12-05,식료,초코라떼(HOT),3
2021-12-05,식료,초코라떼(ICE),4
2021-12-05,식료,그린티라떼(HOT) ,1
2021-12-05,식료,그린티라떼(ICE) ,1
2021-12-05,식료,흑당라떼(HOT),1
2021-12-05,식료,흑당라떼(ICE),2
2021-12-05,식료,아이스티,1
2021-12-05,식료,자두주스(ICE),1
2021-12-05,식료,스위티자몽(HOT),2
2021-12-05,식료,스위티자몽(ICE),2
2021-12-05,식료,청포도주스(ICE),5
2021-12-05,식료,아메리카노(HOT),41
2021-12-05,식료,아메리카노(ICE),43
2021-12-06,식료,카페라떼(HOT),3
2021-12-06,식료,카페라떼(ICE),5
2021-12-06,식료,카푸치노(HOT),2
2021-12-06,식료,바닐라라떼(HOT),7
2021-12-06,식료,카페모카(HOT),1
2021-12-06,식료,카페모카(ICE),1
2021-12-06,식료,초코라떼(HOT),12
2021-12-06,식료,초코라떼(ICE),5
2021-12-06,식료,그린티라떼(HOT) ,1
2021-12-06,식료,그린티라떼(ICE) ,3
2021-12-06,식료,흑당라떼(HOT),1
2021-12-06,식료,흑당라떼(ICE),4
2021-12-06,식료,아이스티,4
2021-12-06,식료,스위티자몽(HOT),2
2021-12-06,식료,스위티자몽(ICE),2
2021-12-06,식료,청포도주스(ICE),9
2021-12-06,식료,아메리카노(HOT),50
2021-12-06,식료,아메리카노(ICE),29
2021-12-07,식료,카페라떼(HOT),5
2021-12-07,식료,카페라떼(ICE),2
2021-12-07,식료,바닐라라떼(HOT),9
2021-12-07,식료,바닐라라떼(ICE),2
2021-12-07,식료,카페모카(ICE),1
2021-12-07,식료,초코라떼(HOT),4
2021-12-07,식료,초코라떼(ICE),3
2021-12-07,식료,그린티라떼(HOT) ,2
2021-12-07,식료,그린티라떼(ICE) ,1
2021-12-07,식료,흑당라떼(ICE),1
2021-12-07,식료,스위티자몽(ICE),2
2021-12-07,식료,청포도주스(ICE),2
2021-12-07,식료,아메리카노(HOT),35
2021-12-07,식료,아메리카노(ICE),30
2021-12-08,식료,카페라떼(HOT),8
2021-12-08,식료,카페라떼(ICE),1
2021-12-08,식료,카푸치노(HOT),2
2021-12-08,식료,바닐라라떼(HOT),7
2021-12-08,식료,바닐라라떼(ICE),3
2021-12-08,식료,카페모카(HOT),6
2021-12-08,식료,초코라떼(HOT),5
2021-12-08,식료,초코라떼(ICE),4
2021-12-08,식료,그린티라떼(ICE) ,2
2021-12-08,식료,흑당라떼(ICE),1
2021-12-08,식료,아이스티,2
2021-12-08,식료,스위티자몽(HOT),1
2021-12-08,식료,청포도주스(ICE),1
2021-12-08,식료,아메리카노(HOT),27
2021-12-08,식료,아메리카노(ICE),27
2021-12-09,식료,카페라떼(HOT),11
2021-12-09,식료,카페라떼(ICE),4
2021-12-09,식료,카푸치노(HOT),1
2021-12-09,식료,바닐라라떼(HOT),2
2021-12-09,식료,바닐라라떼(ICE),2
2021-12-09,식료,카페모카(HOT),2
2021-12-09,식료,카페모카(ICE),1
2021-12-09,식료,초코라떼(HOT),2
2021-12-09,식료,그린티라떼(ICE) ,1
2021-12-09,식료,흑당라떼(HOT),1
2021-12-09,식료,흑당라떼(ICE),1
2021-12-09,식료,아이스티,1
2021-12-09,식료,스위티자몽(HOT),1
2021-12-09,식료,청포도주스(ICE),2
2021-12-09,식료,아메리카노(HOT),41
2021-12-09,식료,아메리카노(ICE),17
2021-12-10,식료,카페라떼(HOT),7
2021-12-10,식료,카페라떼(ICE),8
2021-12-10,식료,카푸치노(HOT),1
2021-12-10,식료,바닐라라떼(HOT),5
2021-12-10,식료,바닐라라떼(ICE),8
2021-12-10,식료,카페모카(HOT),2
2021-12-10,식료,카페모카(ICE),1
2021-12-10,식료,초코라떼(HOT),8
2021-12-10,식료,초코라떼(ICE),2
2021-12-10,식료,그린티라떼(HOT) ,2
2021-12-10,식료,그린티라떼(ICE) ,1
2021-12-10,식료,흑당라떼(ICE),1
2021-12-10,식료,아이스티,2
2021-12-10,식료,자두주스(ICE),2
2021-12-10,식료,스위티자몽(HOT),3
2021-12-10,식료,스위티자몽(ICE),2
2021-12-10,식료,청포도주스(ICE),5
2021-12-10,식료,아메리카노(HOT),45
2021-12-10,식료,아메리카노(ICE),28
2021-12-11,식료,카페라떼(HOT),6
2021-12-11,식료,카페라떼(ICE),4
2021-12-11,식료,카푸치노(HOT),2
2021-12-11,식료,바닐라라떼(HOT),8
2021-12-11,식료,바닐라라떼(ICE),5
2021-12-11,식료,카페모카(HOT),2
2021-12-11,식료,초코라떼(HOT),6
2021-12-11,식료,초코라떼(ICE),3
2021-12-11,식료,그린티라떼(HOT) ,1
2021-12-11,식료,그린티라떼(ICE) ,2
2021-12-11,식료,흑당라떼(HOT),3
2021-12-11,식료,흑당라떼(ICE),2
2021-12-11,식료,아이스티,7
2021-12-11,식료,자두주스(ICE),5
2021-12-11,식료,스위티자몽(HOT),1
2021-12-11,식료,스위티자몽(ICE),5
2021-12-11,식료,청포도주스(ICE),12
2021-12-11,식료,아메리카노(HOT),48
2021-12-11,식료,아메리카노(ICE),53
2021-12-12,식료,카페라떼(HOT),13
2021-12-12,식료,카페라떼(ICE),10
2021-12-12,식료,카푸치노(HOT),5
2021-12-12,식료,바닐라라떼(HOT),8
2021-12-12,식료,바닐라라떼(ICE),7
2021-12-12,식료,카페모카(HOT),5
2021-12-12,식료,카페모카(ICE),3
2021-12-12,식료,초코라떼(HOT),14
2021-12-12,식료,초코라떼(ICE),5
2021-12-12,식료,그린티라떼(HOT) ,1
2021-12-12,식료,그린티라떼(ICE) ,1
2021-12-12,식료,흑당라떼(HOT),2
2021-12-12,식료,흑당라떼(ICE),4
2021-12-12,식료,아이스티,2
2021-12-12,식료,자두주스(ICE),2
2021-12-12,식료,스위티자몽(HOT),5
2021-12-12,식료,스위티자몽(ICE),5
2021-12-12,식료,청포도주스(ICE),12
2021-12-12,식료,아메리카노(HOT),73
2021-12-12,식료,아메리카노(ICE),53
2021-12-13,식료,카페라떼(HOT),7
2021-12-13,식료,카페라떼(ICE),1
2021-12-13,식료,바닐라라떼(HOT),14
2021-12-13,식료,바닐라라떼(ICE),7
2021-12-13,식료,카페모카(HOT),1
2021-12-13,식료,초코라떼(HOT),3
2021-12-13,식료,초코라떼(ICE),4
2021-12-13,식료,그린티라떼(ICE) ,2
2021-12-13,식료,흑당라떼(HOT),4
2021-12-13,식료,흑당라떼(ICE),1
2021-12-13,식료,아이스티,2
2021-12-13,식료,자두주스(ICE),3
2021-12-13,식료,스위티자몽(HOT),1
2021-12-13,식료,청포도주스(ICE),6
2021-12-13,식료,아메리카노(HOT),45
2021-12-13,식료,아메리카노(ICE),30
2021-12-14,식료,카페라떼(HOT),10
2021-12-14,식료,카페라떼(ICE),7
2021-12-14,식료,카푸치노(HOT),2
2021-12-14,식료,바닐라라떼(HOT),8
2021-12-14,식료,바닐라라떼(ICE),5
2021-12-14,식료,카페모카(HOT),4
2021-12-14,식료,카페모카(ICE),1
2021-12-14,식료,초코라떼(HOT),5
2021-12-14,식료,흑당라떼(HOT),2
2021-12-14,식료,아이스티,3
2021-12-14,식료,스위티자몽(ICE),1
2021-12-14,식료,아메리카노(HOT),32
2021-12-14,식료,아메리카노(ICE),23
2021-12-15,식료,카페라떼(HOT),4
2021-12-15,식료,카페라떼(ICE),4
2021-12-15,식료,카푸치노(HOT),2
2021-12-15,식료,바닐라라떼(HOT),13
2021-12-15,식료,바닐라라떼(ICE),3
2021-12-15,식료,카페모카(HOT),1
2021-12-15,식료,카페모카(ICE),2
2021-12-15,식료,초코라떼(HOT),4
2021-12-15,식료,초코라떼(ICE),2
2021-12-15,식료,그린티라떼(ICE) ,1
2021-12-15,식료,흑당라떼(HOT),3
2021-12-15,식료,흑당라떼(ICE),1
2021-12-15,식료,아이스티,5
2021-12-15,식료,자두주스(ICE),2
2021-12-15,식료,스위티자몽(HOT),1
2021-12-15,식료,스위티자몽(ICE),1
2021-12-15,식료,청포도주스(ICE),4
2021-12-15,식료,아메리카노(HOT),24
2021-12-15,식료,아메리카노(ICE),20
2021-12-16,식료,카페라떼(HOT),4
2021-12-16,식료,카페라떼(ICE),6
2021-12-16,식료,카푸치노(HOT),2
2021-12-16,식료,바닐라라떼(HOT),5
2021-12-16,식료,바닐라라떼(ICE),7
2021-12-16,식료,카페모카(HOT),1
2021-12-16,식료,카페모카(ICE),1
2021-12-16,식료,초코라떼(HOT),6
2021-12-16,식료,초코라떼(ICE),1
2021-12-16,식료,흑당라떼(HOT),3
2021-12-16,식료,흑당라떼(ICE),1
2021-12-16,식료,자두주스(ICE),4
2021-12-16,식료,청포도주스(ICE),4
2021-12-16,식료,아메리카노(HOT),25
2021-12-16,식료,아메리카노(ICE),18
2021-12-17,식료,카페라떼(HOT),7
2021-12-17,식료,카페라떼(ICE),8
2021-12-17,식료,카푸치노(HOT),4
2021-12-17,식료,바닐라라떼(HOT),10
2021-12-17,식료,바닐라라떼(ICE),3
2021-12-17,식료,카페모카(HOT),1
2021-12-17,식료,초코라떼(HOT),6
2021-12-17,식료,초코라떼(ICE),4
2021-12-17,식료,그린티라떼(HOT) ,2
2021-12-17,식료,흑당라떼(HOT),4
2021-12-17,식료,흑당라떼(ICE),2
2021-12-17,식료,자두주스(ICE),5
2021-12-17,식료,스위티자몽(HOT),1
2021-12-17,식료,스위티자몽(ICE),4
2021-12-17,식료,청포도주스(ICE),1
2021-12-17,식료,아메리카노(HOT),40
2021-12-17,식료,아메리카노(ICE),20
2021-12-18,식료,카페라떼(HOT),14
2021-12-18,식료,카페라떼(ICE),3
2021-12-18,식료,카푸치노(HOT),2
2021-12-18,식료,바닐라라떼(HOT),12
2021-12-18,식료,바닐라라떼(ICE),3
2021-12-18,식료,카페모카(HOT),2
2021-12-18,식료,카페모카(ICE),1
2021-12-18,식료,초코라떼(HOT),11
2021-12-18,식료,초코라떼(ICE),4
2021-12-18,식료,그린티라떼(HOT) ,2
2021-12-18,식료,흑당라떼(HOT),5
2021-12-18,식료,흑당라떼(ICE),6
2021-12-18,식료,아이스티,9
2021-12-18,식료,자두주스(ICE),2
2021-12-18,식료,스위티자몽(HOT),4
2021-12-18,식료,스위티자몽(ICE),3
2021-12-18,식료,청포도주스(ICE),16
2021-12-18,식료,아메리카노(HOT),65
2021-12-18,식료,아메리카노(ICE),42
2021-12-19,식료,카페라떼(HOT),5
2021-12-19,식료,카페라떼(ICE),10
2021-12-19,식료,카푸치노(HOT),2
2021-12-19,식료,바닐라라떼(HOT),9
2021-12-19,식료,바닐라라떼(ICE),6
2021-12-19,식료,카페모카(HOT),2
2021-12-19,식료,초코라떼(HOT),8
2021-12-19,식료,초코라떼(ICE),5
2021-12-19,식료,그린티라떼(HOT) ,2
2021-12-19,식료,흑당라떼(HOT),4
2021-12-19,식료,흑당라떼(ICE),5
2021-12-19,식료,아이스티,4
2021-12-19,식료,스위티자몽(HOT),4
2021-12-19,식료,스위티자몽(ICE),6
2021-12-19,식료,청포도주스(ICE),8
2021-12-19,식료,아메리카노(HOT),52
2021-12-19,식료,아메리카노(ICE),34
2021-12-20,식료,카페라떼(HOT),4
2021-12-20,식료,카페라떼(ICE),4
2021-12-20,식료,카푸치노(HOT),2
2021-12-20,식료,바닐라라떼(HOT),7
2021-12-20,식료,바닐라라떼(ICE),5
2021-12-20,식료,카페모카(HOT),3
2021-12-20,식료,카페모카(ICE),1
2021-12-20,식료,초코라떼(HOT),4
2021-12-20,식료,초코라떼(ICE),5
2021-12-20,식료,그린티라떼(HOT) ,1
2021-12-20,식료,흑당라떼(HOT),1
2021-12-20,식료,아이스티,2
2021-12-20,식료,자두주스(ICE),2
2021-12-20,식료,청포도주스(ICE),8
2021-12-20,식료,아메리카노(HOT),25
2021-12-20,식료,아메리카노(ICE),24
2021-12-21,식료,카페라떼(HOT),1
2021-12-21,식료,카페라떼(ICE),3
2021-12-21,식료,카푸치노(HOT),3
2021-12-21,식료,바닐라라떼(HOT),6
2021-12-21,식료,바닐라라떼(ICE),2
2021-12-21,식료,카페모카(HOT),1
2021-12-21,식료,카페모카(ICE),2
2021-12-21,식료,초코라떼(HOT),9
2021-12-21,식료,초코라떼(ICE),1
2021-12-21,식료,그린티라떼(ICE) ,2
2021-12-21,식료,흑당라떼(ICE),1
2021-12-21,식료,아이스티,3
2021-12-21,식료,스위티자몽(HOT),1
2021-12-21,식료,스위티자몽(ICE),2
2021-12-21,식료,청포도주스(ICE),3
2021-12-21,식료,아메리카노(HOT),29
2021-12-21,식료,아메리카노(ICE),30
2021-12-22,식료,카페라떼(HOT),8
2021-12-22,식료,카페라떼(ICE),1
2021-12-22,식료,카푸치노(HOT),1
2021-12-22,식료,바닐라라떼(HOT),8
2021-12-22,식료,바닐라라떼(ICE),3
2021-12-22,식료,카페모카(HOT),1
2021-12-22,식료,카페모카(ICE),5
2021-12-22,식료,초코라떼(HOT),7
2021-12-22,식료,초코라떼(ICE),2
2021-12-22,식료,그린티라떼(HOT) ,2
2021-12-22,식료,그린티라떼(ICE) ,1
2021-12-22,식료,흑당라떼(HOT),2
2021-12-22,식료,흑당라떼(ICE),1
2021-12-22,식료,아이스티,3
2021-12-22,식료,자두주스(ICE),2
2021-12-22,식료,스위티자몽(HOT),2
2021-12-22,식료,청포도주스(ICE),1
2021-12-22,식료,아메리카노(HOT),40
2021-12-22,식료,아메리카노(ICE),25
2021-12-23,식료,카페라떼(HOT),5
2021-12-23,식료,카푸치노(HOT),2
2021-12-23,식료,바닐라라떼(HOT),6
2021-12-23,식료,바닐라라떼(ICE),4
2021-12-23,식료,카페모카(HOT),5
2021-12-23,식료,초코라떼(HOT),6
2021-12-23,식료,초코라떼(ICE),2
2021-12-23,식료,그린티라떼(ICE) ,1
2021-12-23,식료,흑당라떼(ICE),2
